strata,semester,ip_semester,ipk_total,sks_semester,rasio_sks_lulus,sks_tidak_lulus,rata_sks_gagal_per_sem,ip_trend,ip_std,rasio_progress
1,7,-0.9559789924549865,-0.7033026766467139,-0.9453721997919345,0.7013888888888888,1.1472232409370324,0.7916403826655645,0.1529749965850358,0.37785824299240606,0.5
1,8,-0.6702684125935924,-0.7052122006107385,-1.7225496354434973,0.7916666666666666,1.3599648535645685,0.7052320169958846,0.09012666074206281,0.2504228344080016,0.5714285714285714
1,9,-1.4507460941661805,-0.806416970704009,-0.5567834819661532,0.8888888888888888,1.7854480788196407,0.8172428613825066,-0.10691795829411752,0.49508156684111154,0.6428571428571429
1,10,-1.3322807317846268,-0.8732503094448483,-0.5567834819661532,0.9861111111111112,2.210931304074713,0.9068515368918044,-0.18193093999381663,0.5508562574549911,0.7142857142857143
1,11,-1.2538845360909519,-0.9133503126893515,-1.7225496354434973,1.0,2.530043723016017,0.9068515368918044,-0.20399117859409863,0.5383872156643384,0.7857142857142857
1,1,-0.5326395357091401,-0.5715455231290598,-0.16819476414037193,0.1111111111111111,-0.661080466397024,0.9068515368918044,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.06665582692695424,-0.2812978805974165,-1.7225496354434973,0.20833333333333334,-0.554709660083256,0.10037345730812498,1.8452579191147582,-0.23705656005288864,0.14285714285714285
1,3,-0.9490104417266598,-0.5677264752010123,0.6089826715111907,0.3333333333333333,-0.23559724114195185,0.36919948383601825,-0.6541671142971884,0.298461082209246,0.21428571428571427
1,4,0.5352908634069238,-0.3042121681657042,-1.3339609176177158,0.4444444444444444,-0.23559724114195185,-0.10124606258779485,0.6675353143743736,0.9800607422631816,0.2857142857142857
1,5,0.7060203562509272,-0.0292407173462518,1.7747488249885346,0.6041666666666666,-0.12922643482818383,-0.2222177745253467,0.9021091848240365,1.2598181267121558,0.35714285714285715
1,6,-1.1423877244377247,-0.24883597320900827,0.6089826715111907,0.7361111111111112,0.08351517779935223,-0.1684525692197681,0.02151348265322814,1.61891457562608,0.42857142857142855
1,7,-0.4194005863738316,-0.27556930870534435,-0.5567834819661532,0.8402777777777778,0.40262759674065635,-0.014837696918114873,-0.05656225386589523,1.3967788626915718,0.5
1,8,-0.8288029416630239,-0.3404931234821591,-1.3339609176177158,0.9375,0.6153692093681924,-0.00043630263983493564,-0.1907970549360248,1.336751035990381,0.5714285714285714
1,9,-0.2538975065760734,-0.33285502762606317,-0.5567834819661532,1.0,0.7217400156819604,-0.07884389371047051,-0.12273596641639407,1.1701095396454977,0.6428571428571429
3,1,-0.4525012023333836,-0.4837074207839574,-0.16819476414037193,0.38095238095238093,-0.661080466397024,0.9068515368918044,-0.009763033406727325,-1.605852539024301,0.1
3,2,-0.2225390282986029,-0.3691359829425189,-1.3339609176177158,0.7380952380952381,-0.554709660083256,0.10037345730812498,0.7020473320957052,-1.0806168726748049,0.2
3,3,-0.5570294632582838,-0.4531550373595738,0.2203939536854094,1.0,-0.12922643482818383,0.6380255103639111,-0.1715381164754626,-0.9676136078188007,0.3
1,1,0.923787566511136,1.0248165107949816,0.6089826715111907,0.14583333333333334,-0.980192885338328,-1.5125827018592337,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,1.381969776898615,1.2768736740461462,0.6089826715111907,0.2916666666666667,-0.980192885338328,-1.5125827018592337,1.4084651948291755,-0.5593602644037153,0.14285714285714285
1,3,1.7547872408640925,1.5041070257649987,0.997571389336972,0.4375,-0.87382207902456,-1.2437566753313407,1.276348876989703,-0.05341011273686949,0.21428571428571427
1,4,1.782661443777399,1.618678463606437,0.6089826715111907,0.5833333333333334,-0.87382207902456,-1.3109631819633139,0.9031876853778278,-0.015847866437273695,0.2857142857142857
1,5,1.8105356466907059,1.7007879940594681,1.7747488249885346,0.7430555555555556,-0.767451272710792,-1.1899914700257619,0.6632213121592053,-0.046731047274990195,0.35714285714285715
1,6,1.30357358120494,1.6568689428869166,0.997571389336972,0.8888888888888888,-0.661080466397024,-1.109343662067394,0.27434482676350613,-0.13096742896362482,0.42857142857142855
1,7,0.6311084359214151,1.5155641695491429,1.3861601071627534,1.0,-0.661080466397024,-1.166949239180514,-0.11799826755509345,0.3337646745557951,0.5
1,1,-2.0918527611722353,-2.280569470930516,0.6089826715111907,0.1111111111111111,-0.4483388537694879,2.519807696059163,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,-1.5134630507211206,-2.015145639931184,-1.7225496354434973,0.19444444444444445,-0.12922643482818383,1.7133296164754837,1.7805478858872612,-0.28480525699375103,0.14285714285714285
1,3,-2.1493433046809303,-2.1163504100244546,-1.3339609176177158,0.2708333333333333,0.40262759674065635,1.9821556430033764,-0.09873932909453313,-0.29406893888295005,0.21428571428571427
1,4,-2.074431384351419,-2.1507218413768863,-1.3339609176177158,0.3472222222222222,0.9344816283094964,2.116568656267323,-0.19041187616681227,-0.4285437919863264,0.2857142857142857
1,5,-1.3636392100620969,-2.0113265920031362,-0.5567834819661532,0.4375,1.4663356598783366,2.197216464225691,0.2674116089177037,-0.09409866426978857,0.35714285714285715
1,6,-1.954223884287783,-2.030421831643376,-1.3339609176177158,0.5069444444444444,2.1045604977609447,2.385394682795216,0.09747073594169142,-0.21183629816415492,0.42857142857142855
1,7,-2.69114812380833,-2.146902793448838,-1.7225496354434973,0.5833333333333334,2.530043723016017,2.2893853876066834,-0.21910769447305287,0.24887395097144974,0.5
1,8,-2.3810476163977925,-2.1965504165134613,-1.7225496354434973,0.6597222222222222,2.955526948271089,2.217378416215283,-0.25358119431746157,0.23339792324415232,0.5714285714285714
1,9,-1.5378529782702641,-2.13353612570067,-0.5567834819661532,0.7430555555555556,3.5937517861536974,2.3405903450405674,-0.07941619417243251,0.26520863323491844,0.6428571428571429
1,10,-0.8636456953046574,-2.0189646878592318,-1.3339609176177158,0.8333333333333334,3.9128642050950013,2.197216464225691,0.12687971857516706,0.7312375271685456,0.7142857142857143
1,11,-1.565727181183571,-1.9903218283988722,-1.3339609176177158,0.9236111111111112,4.231976624036306,2.079910561740792,0.13441288153422615,0.6562010746642465,0.7857142857142857
1,12,-1.8636327248195366,-1.9941408763269202,-1.7225496354434973,0.9930555555555556,4.763830655605146,2.116568656267323,0.09774763368627018,0.5601979585295571,0.8571428571428571
1,13,-2.0430729060739488,-2.01323611596716,-0.5567834819661532,1.0,5.189313880860218,2.085550268591028,0.05373220524094665,0.4902114177702048,0.9285714285714286
1,1,-0.5396080864374668,-0.5791836189851557,-0.5567834819661532,0.09722222222222222,-0.554709660083256,1.7133296164754837,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,-0.4821175429287718,-0.5505407595247968,-1.3339609176177158,0.1875,-0.23559724114195185,1.3100905766836441,0.16818955796888513,-1.4745436224369273,0.14285714285714285
1,3,-0.5849036661715906,-0.577274095021132,-0.5567834819661532,0.2916666666666667,0.08351517779935223,1.1756775634196976,-0.07986556940318187,-1.4137190089044886,0.21428571428571427
1,4,0.3837248850658181,-0.3290359796980157,-0.9453721997919345,0.3958333333333333,0.2962567904268883,0.9068515368918044,0.815829140520713,0.22006585057598432,0.2857142857142857
1,5,0.9516617694244427,-0.006326429777964103,0.6089826715111907,0.5416666666666666,0.2962567904268883,0.4229646891415967,1.1814408282560511,1.2129638793232556,0.35714285714285715
1,6,0.7948693780370927,0.18080691869638502,1.7747488249885346,0.7013888888888888,0.40262759674065635,0.23478647057207144,1.046397151770579,1.345590973135768,0.42857142857142855
1,7,-0.25215536889399115,0.10442596013542602,1.7747488249885346,0.8541666666666666,0.6153692093681924,0.21558461153436484,0.5377685870270955,1.1799980382588888,0.5
1,8,0.4778003198982288,0.1540735832000498,-0.5567834819661532,0.9652777777777778,0.8281108219957284,0.2011832172560849,0.468500605030602,1.0831488664132185,0.5714285714285714
1,9,0.3035865516900616,0.17316882284028912,-0.5567834819661532,1.0,0.9344816283094964,0.10037345730812498,0.3683412857433631,0.9472119062752721,0.6428571428571429
2,1,-1.7678151523050445,-1.925398013622057,0.6089826715111907,0.4444444444444444,-0.4483388537694879,2.519807696059163,-0.009763033406727325,-1.605852539024301,0.125
2,2,-1.2033625433105835,-1.658064658658701,-1.3339609176177158,0.8333333333333334,-0.23559724114195185,1.3100905766836441,1.7374078637356003,-0.31663772162099413,0.25
2,3,-1.4159033405245471,-1.6236932273062694,-1.7225496354434973,1.0,0.08351517779935223,1.1756775634196976,0.5348797462580079,-0.5425709188960839,0.375
3,1,1.686843871262908,1.8611880070374822,-0.5567834819661532,0.40476190476190477,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.1
3,2,2.0126236178121797,2.0655070711880468,1.7747488249885346,0.9761904761904762,-0.87382207902456,-1.109343662067394,0.9986349843883815,-0.8617686783625161,0.2
3,3,0.51090093585778,1.5518451248655978,0.997571389336972,1.0,-0.767451272710792,-0.9749306488034475,-1.8297327179299891,1.3404876410134798,0.3
1,1,-0.3340358399518299,-0.3538597912303271,0.997571389336972,0.14583333333333334,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,-0.45598547769754655,-0.4149645580790943,-0.16819476414037193,0.2569444444444444,-0.554709660083256,0.10037345730812498,-0.3872382272337695,-1.3273184735359327,0.14285714285714285
1,3,-1.246915985362625,-0.7013931526826901,-0.5567834819661532,0.3402777777777778,0.08351517779935223,1.1756775634196976,-1.422598758873674,0.24267012954473188,0.21428571428571427
1,4,-0.598840767628244,-0.6899360088985467,-1.7225496354434973,0.4305555555555556,0.2962567904268883,0.9068515368918044,-0.5004807853818863,0.002843783941849237,0.2857142857142857
1,5,-0.656331311136939,-0.6937550568265942,-0.5567834819661532,0.5416666666666666,0.5089984030544243,0.7455559209750684,-0.25350415856361946,-0.16698288300939793,0.35714285714285715
1,6,-0.4995389197495889,-0.6708407692583065,-1.7225496354434973,0.625,0.8281108219957284,0.7724385236278579,-0.07878706884938795,-0.2647899311519098,0.42857142857142855
1,7,-1.0256644997382534,-0.7262169642150016,-1.7225496354434973,0.7152777777777778,1.0408524346232646,0.6764292284393246,-0.18347865832101035,-0.21386960979952344,0.5
1,8,-1.4089347897962203,-0.819783638452177,-1.3339609176177158,0.7916666666666666,1.5727064661921046,0.9068515368918044,-0.3114864026222229,0.0915037571921889,0.5714285714285714
1,9,0.23738531977095767,-0.6937550568265942,-0.5567834819661532,0.9027777777777778,1.7854480788196407,0.8172428613825066,-0.011380784237415545,0.5590728945944182,0.6428571428571429
1,10,-0.7312432314664511,-0.7033026766467139,-0.16819476414037193,1.0,1.9981896914471768,0.7455559209750684,-0.02205140335295842,0.44995545629862965,0.7142857142857143
1,1,-0.15807993406158125,-0.16099787086390585,-0.16819476414037193,0.125,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.03703948633156601,-0.055974052842587024,-0.5567834819661532,0.2361111111111111,-0.661080466397024,-0.3028655824837147,0.5941972767165499,-1.1601980342429103,0.14285714285714285
1,3,-0.9281047895416797,-0.36722645897849515,-0.5567834819661532,0.3402777777777778,-0.3419680474557199,0.10037345730812498,-1.2015061453464044,0.2974963870728661,0.21428571428571427
1,4,-0.9089412750387812,-0.5123502802443173,-0.9453721997919345,0.4375,-0.0228556285144158,0.30199297720404483,-1.005758294833232,0.3792498472921343,0.2857142857142857
1,5,-1.3026643911892386,-0.6918455328625704,-0.5567834819661532,0.5347222222222222,0.40262759674065635,0.5842603050583327,-1.0111507976021907,0.7093252612773598,0.35714285714285715
1,6,-1.0047588475532734,-0.7529502997113376,-1.3339609176177158,0.6319444444444444,0.6153692093681924,0.5036124970999647,-0.737904978723715,0.5912009528083647,0.42857142857142855
1,7,-0.11278435432745816,-0.6593836254741631,-0.5567834819661532,0.75,0.7217400156819604,0.3307957657606047,-0.26648468308603945,0.6417229737070157,0.5
1,8,-1.4838467101257322,-0.7968693508838893,0.6089826715111907,0.8611111111111112,1.2535940472508005,0.6044222570479246,-0.4023243956945478,0.8643236334951547,0.5714285714285714
1,9,-0.5082496081599971,-0.772045539351577,-1.3339609176177158,0.9583333333333334,1.4663356598783366,0.5484168348546133,-0.23822540071824047,0.7452500197212814,0.6428571428571429
1,10,-0.6580734488190204,-0.7663169674595057,-1.7225496354434973,1.0,1.7854480788196407,0.5842603050583327,-0.16751825077496543,0.6256408362492958,0.7142857142857143
1,1,0.23215890672471326,0.2667354970774645,-0.5567834819661532,0.1111111111111111,-0.767451272710792,0.10037345730812498,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.8680391606845225,0.6333640981700669,0.2203939536854094,0.24305555555555555,-0.661080466397024,-0.3028655824837147,1.9585004772628714,-0.15349634040637833,0.14285714285714285
1,3,0.24261173281720289,0.4958783727603407,1.7747488249885346,0.3958333333333333,-0.4483388537694879,-0.1684525692197681,0.006414474900140676,-0.2476725626703911,0.21428571428571427
1,4,0.53180658804276,0.5187926603286284,-0.5567834819661532,0.5208333333333334,-0.4483388537694879,-0.5044851023796345,0.07489926006591034,-0.41790043480194383,0.2857142857142857
1,5,0.51090093585778,0.5302498041127727,0.997571389336972,0.6736111111111112,-0.4483388537694879,-0.7061046222755544,0.05872175175903542,-0.5405154876709993,0.35714285714285715
1,6,1.1206491245863648,0.6562783857383546,0.997571389336972,0.8263888888888888,-0.4483388537694879,-0.840517635539501,0.31394120423842503,-0.14090754817245685,0.42857142857142855
1,7,0.7042782185688458,0.6753736253785947,0.997571389336972,0.9722222222222222,-0.3419680474557199,-0.8213157765017944,0.23232182304255755,-0.2360984843519151,0.5
1,8,0.9725674216094228,0.7307498203352898,1.3861601071627534,1.0,-0.23559724114195185,-0.8069143822235143,0.24734379504179727,-0.2072946371506899,0.5714285714285714
1,1,0.8645548853203595,0.9598926960181668,-0.5567834819661532,0.11805555555555555,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.4150833633432886,0.6887402931267619,0.997571389336972,0.2569444444444444,-0.661080466397024,-0.3028655824837147,-1.4010287477978343,-0.5792555547957413,0.14285714285714285
1,3,0.15550484871311968,0.520702184292653,0.2203939536854094,0.3819444444444444,-0.4483388537694879,-0.1684525692197681,-1.1071373468896415,-0.26784203706965864,0.21428571428571427
1,4,1.0474793419389348,0.6677355295224988,-0.5567834819661532,0.5069444444444444,-0.4483388537694879,-0.5044851023796345,0.07975251255797555,0.009654841414171443,0.2857142857142857
1,5,1.4098439798119218,0.8644164978169676,0.997571389336972,0.6597222222222222,-0.4483388537694879,-0.7061046222755544,0.5235554904431994,0.4355406090080145,0.35714285714285715
1,6,0.6676933272451309,0.8415022102486799,0.997571389336972,0.8125,-0.4483388537694879,-0.840517635539501,0.24599566934955636,0.2671979196515847,0.42857142857142855
1,7,0.9499196317423613,0.8777831655651357,1.7747488249885346,0.9722222222222222,-0.3419680474557199,-0.8213157765017944,0.213062884581994,0.154620578153127,0.5
1,8,0.8070643418116638,0.8796926895291595,1.7747488249885346,1.0,-0.23559724114195185,-0.8069143822235143,0.1439232955085703,0.04119394911487024,0.5714285714285714
1,1,0.6746618779734574,0.7517545839395537,0.997571389336972,0.14583333333333334,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.06491368924487276,0.4252259860914538,0.6089826715111907,0.2777777777777778,-0.661080466397024,-0.3028655824837147,-1.8971390025419546,-0.21318221158245612,0.14285714285714285
1,3,1.3279635087540838,0.7441164880834579,-0.16819476414037193,0.4097222222222222,-0.661080466397024,-0.7061046222755544,1.0013312357728574,0.7500575132254228,0.21428571428571427
1,4,1.39764901603735,0.9465260282699988,0.6089826715111907,0.5486111111111112,-0.554709660083256,-0.7061046222755544,1.052560012077961,0.8693326843240725,0.2857142857142857
1,5,-1.1702619273510315,0.4825117050121735,0.997571389336972,0.6736111111111112,-0.12922643482818383,-0.2222177745253467,-0.7393686580467175,2.7241215305803976,0.35714285714285715
1,6,-0.19814910074945988,0.38130693491890216,-0.5567834819661532,0.7847222222222222,0.08351517779935223,-0.1684525692197681,-0.7172593966939905,2.5021150645731027,0.42857142857142855
1,7,0.3541085444704299,0.38321645888292677,-0.5567834819661532,0.9027777777777778,0.18988598411312027,-0.24526000537059478,-0.4504075453844202,2.197393687452939,0.5
1,8,-0.2295075790269296,0.3030164523939194,0.6089826715111907,1.0,0.40262759674065635,-0.20205582253575477,-0.45303960030736545,2.057942703473457,0.5714285714285714
3,1,1.2966050304766135,1.4334546390961118,-0.5567834819661532,0.42857142857142855,-0.980192885338328,-1.5125827018592337,-0.009763033406727325,-1.605852539024301,0.1
3,2,2.024818581586752,1.8821927706417452,1.3861601071627534,0.9761904761904762,-0.980192885338328,-1.5125827018592337,2.244303124017641,0.05739373774910249,0.2
3,3,1.195561044915877,1.6740546585631322,1.7747488249885346,1.0,-0.87382207902456,-1.2437566753313407,-0.16614561370650593,0.08161840716354367,0.3
1,1,0.5875549938693735,0.6562783857383546,0.2203939536854094,0.1388888888888889,-0.980192885338328,-1.5125827018592337,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.7321524214821524,0.7402974401554094,0.997571389336972,0.2916666666666667,-0.980192885338328,-1.5125827018592337,0.4378146964167755,-1.2755907185166628,0.14285714285714285
1,3,1.1328440883609365,0.9255212646657348,1.7747488249885346,0.4583333333333333,-0.980192885338328,-1.5125827018592337,0.8341636499351653,-0.5522308186591773,0.21428571428571427
1,4,0.054460863152382334,0.7059260088029783,1.3861601071627534,0.6041666666666666,-0.767451272710792,-1.109343662067394,-0.38076722391102236,0.15785794092865657,0.2857142857142857
1,5,0.5283223126785971,0.6868307691627382,-0.5567834819661532,0.7291666666666666,-0.767451272710792,-1.1899914700257619,-0.25620040994809806,-0.018122404457122022,0.35714285714285715
1,6,0.35062426910626615,0.6333640981700669,1.7747488249885346,0.8819444444444444,-0.554709660083256,-0.9749306488034475,-0.2639810210861668,-0.092138327885919,0.42857142857142855
1,7,0.39940412420455296,0.6104498106017792,-0.5567834819661532,0.9930555555555556,-0.3419680474557199,-0.8213157765017944,-0.22334466093437613,-0.17984574834893122,0.5
1,8,0.20951111685765092,0.5703498073572759,-0.16819476414037193,1.0,-0.12922643482818383,-0.7061046222755544,-0.23759627539519393,-0.18116115708760894,0.5714285714285714
1,1,1.4969508639160058,1.653049894958869,0.2203939536854094,0.13194444444444445,-0.87382207902456,-0.7061046222755544,-0.009763033406727325,-1.605852539024301,0.07142857142857142
1,2,0.9586303201527694,1.3379784408949134,1.3861601071627534,0.2916666666666667,-0.87382207902456,-1.109343662067394,-1.6760463890146833,-0.3763235927970719,0.14285714285714285
1,3,0.7826744142625207,1.173759379988851,1.3861601071627534,0.4444444444444444,-0.767451272710792,-0.9749306488034475,-1.1152261010430806,-0.21784615070621485,0.21428571428571427
1,4,0.845391370817461,1.1145641371041086,0.997571389336972,0.5972222222222222,-0.767451272710792,-1.109343662067394,-0.6692661220502646,-0.31775117200817304,0.2857142857142857
1,5,0.7844165519446022,1.0649165140394847,1.3861601071627534,0.75,-0.661080466397024,-1.0286958541090263,-0.4859210279056997,-0.3753661586488898,0.35714285714285715
1,6,0.14156774725646631,0.9102450729535431,1.3861601071627534,0.8958333333333334,-0.4483388537694879,-0.840517635539501,-0.6497760763281762,0.2019481785887835,0.42857142857142855
1,7,0.9098504650544826,0.923611740701711,-0.5567834819661532,1.0,-0.3419680474557199,-0.8213157765017944,-0.3849271546185031,0.072123800263764,0.5
